site_id,datehour,nb_knn5_lag1_mean,nb_knn5_lag1_max,nb_knn5_lag1_sum,nb_knn5_lag1_std,nb_r200m_lag1_mean,nb_r200m_lag1_max,nb_r200m_lag1_sum,nb_r200m_lag1_std,nb_r200m_count,nb_r5000m_lag1_mean,nb_r5000m_lag1_max,nb_r5000m_lag1_sum,nb_r5000m_lag1_std,nb_r5000m_count,nb_r10000m_lag1_mean,nb_r10000m_lag1_max,nb_r10000m_lag1_sum,nb_r10000m_lag1_std,nb_r10000m_count
2,8/13/2019 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/13/2019 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/13/2019 6:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/13/2019 7:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/13/2019 8:00,25,25,25,,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,8/13/2019 9:00,25,25,25,,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,8/13/2019 10:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/13/2019 11:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,8/13/2019 12:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,8/13/2019 13:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/13/2019 14:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/13/2019 15:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/13/2019 16:00,37,37,37,,37,37,37,,1,37,37,37,,1,37,37,37,,1
2,8/13/2019 17:00,54,54,54,,54,54,54,,1,54,54,54,,1,54,54,54,,1
2,8/13/2019 18:00,75,75,75,,75,75,75,,1,75,75,75,,1,75,75,75,,1
2,8/13/2019 19:00,50,50,50,,50,50,50,,1,50,50,50,,1,50,50,50,,1
2,8/13/2019 20:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,8/13/2019 21:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/13/2019 22:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/13/2019 23:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/14/2019 0:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/14/2019 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/14/2019 2:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/14/2019 3:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/14/2019 4:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/14/2019 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/14/2019 6:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/14/2019 7:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/14/2019 8:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/14/2019 9:00,32,32,32,,32,32,32,,1,32,32,32,,1,32,32,32,,1
2,8/14/2019 10:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,8/14/2019 11:00,29,29,29,,29,29,29,,1,29,29,29,,1,29,29,29,,1
2,8/14/2019 12:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/14/2019 13:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/14/2019 14:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/14/2019 15:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/14/2019 16:00,39,39,39,,39,39,39,,1,39,39,39,,1,39,39,39,,1
2,8/14/2019 17:00,63,63,63,,63,63,63,,1,63,63,63,,1,63,63,63,,1
2,8/14/2019 18:00,85,85,85,,85,85,85,,1,85,85,85,,1,85,85,85,,1
2,8/14/2019 19:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/14/2019 20:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/14/2019 21:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/14/2019 22:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,8/14/2019 23:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/15/2019 0:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/15/2019 1:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/15/2019 2:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/15/2019 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/15/2019 4:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/15/2019 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/15/2019 6:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/15/2019 7:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/15/2019 8:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/15/2019 9:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/15/2019 10:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/15/2019 11:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/15/2019 12:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/15/2019 13:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/15/2019 14:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/15/2019 15:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/15/2019 16:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/15/2019 17:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/15/2019 18:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/15/2019 19:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/15/2019 20:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/15/2019 21:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/15/2019 22:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,8/15/2019 23:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/16/2019 0:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/16/2019 1:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/16/2019 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/16/2019 3:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/16/2019 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/16/2019 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/16/2019 6:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/16/2019 7:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/16/2019 8:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/16/2019 9:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/16/2019 10:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,8/16/2019 11:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/16/2019 12:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/16/2019 13:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,8/16/2019 14:00,43,43,43,,43,43,43,,1,43,43,43,,1,43,43,43,,1
2,8/16/2019 15:00,42,42,42,,42,42,42,,1,42,42,42,,1,42,42,42,,1
2,8/16/2019 16:00,59,59,59,,59,59,59,,1,59,59,59,,1,59,59,59,,1
2,8/16/2019 17:00,55,55,55,,55,55,55,,1,55,55,55,,1,55,55,55,,1
2,8/16/2019 18:00,55,55,55,,55,55,55,,1,55,55,55,,1,55,55,55,,1
2,8/16/2019 19:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,8/16/2019 20:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,8/16/2019 21:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/16/2019 22:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,8/16/2019 23:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/17/2019 0:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/17/2019 1:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/17/2019 2:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/17/2019 3:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/17/2019 4:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/17/2019 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/17/2019 6:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/17/2019 7:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/17/2019 8:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,8/17/2019 9:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/17/2019 10:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,8/17/2019 11:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,8/17/2019 12:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/17/2019 13:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,8/17/2019 14:00,26,26,26,,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,8/17/2019 15:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,8/17/2019 16:00,27,27,27,,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,8/17/2019 17:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/17/2019 18:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/17/2019 19:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/17/2019 20:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/17/2019 21:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/17/2019 22:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/17/2019 23:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/18/2019 0:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/18/2019 1:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/18/2019 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/18/2019 3:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/18/2019 4:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/18/2019 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/18/2019 6:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/18/2019 7:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/18/2019 8:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,8/18/2019 9:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/18/2019 10:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/18/2019 11:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/18/2019 12:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/18/2019 13:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/18/2019 14:00,27,27,27,,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,8/18/2019 15:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/18/2019 16:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/18/2019 17:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/18/2019 18:00,25,25,25,,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,8/18/2019 19:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/18/2019 20:00,8,8,8,,8,8,8,,1,8,8,8,,1,8,8,8,,1
2,8/18/2019 21:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,8/18/2019 22:00,20,20,20,,20,20,20,,1,20,20,20,,1,20,20,20,,1
2,8/18/2019 23:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/19/2019 0:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/19/2019 1:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/19/2019 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/19/2019 3:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/19/2019 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/19/2019 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/19/2019 6:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/19/2019 7:00,31,31,31,,31,31,31,,1,31,31,31,,1,31,31,31,,1
2,8/19/2019 8:00,53,53,53,,53,53,53,,1,53,53,53,,1,53,53,53,,1
2,8/19/2019 9:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,8/19/2019 10:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/19/2019 11:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,8/19/2019 12:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,8/19/2019 13:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,8/19/2019 14:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/19/2019 15:00,35,35,35,,35,35,35,,1,35,35,35,,1,35,35,35,,1
2,8/19/2019 16:00,56,56,56,,56,56,56,,1,56,56,56,,1,56,56,56,,1
2,8/19/2019 17:00,86,86,86,,86,86,86,,1,86,86,86,,1,86,86,86,,1
2,8/19/2019 18:00,94,94,94,,94,94,94,,1,94,94,94,,1,94,94,94,,1
2,8/19/2019 19:00,64,64,64,,64,64,64,,1,64,64,64,,1,64,64,64,,1
2,8/19/2019 20:00,31,31,31,,31,31,31,,1,31,31,31,,1,31,31,31,,1
2,8/19/2019 21:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,8/19/2019 22:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/19/2019 23:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/20/2019 0:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/20/2019 1:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/20/2019 2:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/20/2019 3:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/20/2019 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/20/2019 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/20/2019 6:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/20/2019 7:00,25,25,25,,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,8/20/2019 8:00,36,36,36,,36,36,36,,1,36,36,36,,1,36,36,36,,1
2,8/20/2019 9:00,50,50,50,,50,50,50,,1,50,50,50,,1,50,50,50,,1
2,8/20/2019 10:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/20/2019 11:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,8/20/2019 12:00,27,27,27,,27,27,27,,1,27,27,27,,1,27,27,27,,1
2,8/20/2019 13:00,32,32,32,,32,32,32,,1,32,32,32,,1,32,32,32,,1
2,8/20/2019 14:00,60,60,60,,60,60,60,,1,60,60,60,,1,60,60,60,,1
2,8/20/2019 15:00,48,48,48,,48,48,48,,1,48,48,48,,1,48,48,48,,1
2,8/20/2019 16:00,58,58,58,,58,58,58,,1,58,58,58,,1,58,58,58,,1
2,8/20/2019 17:00,106,106,106,,106,106,106,,1,106,106,106,,1,106,106,106,,1
2,8/20/2019 18:00,118,118,118,,118,118,118,,1,118,118,118,,1,118,118,118,,1
2,8/20/2019 19:00,55,55,55,,55,55,55,,1,55,55,55,,1,55,55,55,,1
2,8/20/2019 20:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,8/20/2019 21:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/20/2019 22:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/20/2019 23:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,8/21/2019 0:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/21/2019 1:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/21/2019 2:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/21/2019 3:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/21/2019 4:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/21/2019 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/21/2019 6:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/21/2019 7:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/21/2019 8:00,48,48,48,,48,48,48,,1,48,48,48,,1,48,48,48,,1
2,8/21/2019 9:00,44,44,44,,44,44,44,,1,44,44,44,,1,44,44,44,,1
2,8/21/2019 10:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/21/2019 11:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/21/2019 12:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,8/21/2019 13:00,34,34,34,,34,34,34,,1,34,34,34,,1,34,34,34,,1
2,8/21/2019 14:00,61,61,61,,61,61,61,,1,61,61,61,,1,61,61,61,,1
2,8/21/2019 15:00,55,55,55,,55,55,55,,1,55,55,55,,1,55,55,55,,1
2,8/21/2019 16:00,76,76,76,,76,76,76,,1,76,76,76,,1,76,76,76,,1
2,8/21/2019 17:00,92,92,92,,92,92,92,,1,92,92,92,,1,92,92,92,,1
2,8/21/2019 18:00,121,121,121,,121,121,121,,1,121,121,121,,1,121,121,121,,1
2,8/21/2019 19:00,58,58,58,,58,58,58,,1,58,58,58,,1,58,58,58,,1
2,8/21/2019 20:00,43,43,43,,43,43,43,,1,43,43,43,,1,43,43,43,,1
2,8/21/2019 21:00,23,23,23,,23,23,23,,1,23,23,23,,1,23,23,23,,1
2,8/21/2019 22:00,19,19,19,,19,19,19,,1,19,19,19,,1,19,19,19,,1
2,8/21/2019 23:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/22/2019 0:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/22/2019 1:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/22/2019 2:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/22/2019 3:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/22/2019 4:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/22/2019 5:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/22/2019 6:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/22/2019 7:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/22/2019 8:00,50,50,50,,50,50,50,,1,50,50,50,,1,50,50,50,,1
2,8/22/2019 9:00,47,47,47,,47,47,47,,1,47,47,47,,1,47,47,47,,1
2,8/22/2019 10:00,21,21,21,,21,21,21,,1,21,21,21,,1,21,21,21,,1
2,8/22/2019 11:00,39,39,39,,39,39,39,,1,39,39,39,,1,39,39,39,,1
2,8/22/2019 12:00,26,26,26,,26,26,26,,1,26,26,26,,1,26,26,26,,1
2,8/22/2019 13:00,40,40,40,,40,40,40,,1,40,40,40,,1,40,40,40,,1
2,8/22/2019 14:00,48,48,48,,48,48,48,,1,48,48,48,,1,48,48,48,,1
2,8/22/2019 15:00,54,54,54,,54,54,54,,1,54,54,54,,1,54,54,54,,1
2,8/22/2019 16:00,90,90,90,,90,90,90,,1,90,90,90,,1,90,90,90,,1
2,8/22/2019 17:00,101,101,101,,101,101,101,,1,101,101,101,,1,101,101,101,,1
2,8/22/2019 18:00,99,99,99,,99,99,99,,1,99,99,99,,1,99,99,99,,1
2,8/22/2019 19:00,69,69,69,,69,69,69,,1,69,69,69,,1,69,69,69,,1
2,8/22/2019 20:00,43,43,43,,43,43,43,,1,43,43,43,,1,43,43,43,,1
2,8/22/2019 21:00,24,24,24,,24,24,24,,1,24,24,24,,1,24,24,24,,1
2,8/22/2019 22:00,14,14,14,,14,14,14,,1,14,14,14,,1,14,14,14,,1
2,8/22/2019 23:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/23/2019 0:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/23/2019 1:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/23/2019 2:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/23/2019 3:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/23/2019 4:00,1,1,1,,1,1,1,,1,1,1,1,,1,1,1,1,,1
2,8/23/2019 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/23/2019 6:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/23/2019 7:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/23/2019 8:00,52,52,52,,52,52,52,,1,52,52,52,,1,52,52,52,,1
2,8/23/2019 9:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,8/23/2019 10:00,28,28,28,,28,28,28,,1,28,28,28,,1,28,28,28,,1
2,8/23/2019 11:00,25,25,25,,25,25,25,,1,25,25,25,,1,25,25,25,,1
2,8/23/2019 12:00,33,33,33,,33,33,33,,1,33,33,33,,1,33,33,33,,1
2,8/23/2019 13:00,50,50,50,,50,50,50,,1,50,50,50,,1,50,50,50,,1
2,8/23/2019 14:00,47,47,47,,47,47,47,,1,47,47,47,,1,47,47,47,,1
2,8/23/2019 15:00,62,62,62,,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,8/23/2019 16:00,58,58,58,,58,58,58,,1,58,58,58,,1,58,58,58,,1
2,8/23/2019 17:00,82,82,82,,82,82,82,,1,82,82,82,,1,82,82,82,,1
2,8/23/2019 18:00,100,100,100,,100,100,100,,1,100,100,100,,1,100,100,100,,1
2,8/23/2019 19:00,62,62,62,,62,62,62,,1,62,62,62,,1,62,62,62,,1
2,8/23/2019 20:00,31,31,31,,31,31,31,,1,31,31,31,,1,31,31,31,,1
2,8/23/2019 21:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/23/2019 22:00,22,22,22,,22,22,22,,1,22,22,22,,1,22,22,22,,1
2,8/23/2019 23:00,15,15,15,,15,15,15,,1,15,15,15,,1,15,15,15,,1
2,8/24/2019 0:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/24/2019 1:00,12,12,12,,12,12,12,,1,12,12,12,,1,12,12,12,,1
2,8/24/2019 2:00,7,7,7,,7,7,7,,1,7,7,7,,1,7,7,7,,1
2,8/24/2019 3:00,9,9,9,,9,9,9,,1,9,9,9,,1,9,9,9,,1
2,8/24/2019 4:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/24/2019 5:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
2,8/24/2019 6:00,4,4,4,,4,4,4,,1,4,4,4,,1,4,4,4,,1
2,8/24/2019 7:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/24/2019 8:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/24/2019 9:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,8/24/2019 10:00,44,44,44,,44,44,44,,1,44,44,44,,1,44,44,44,,1
2,8/24/2019 11:00,48,48,48,,48,48,48,,1,48,48,48,,1,48,48,48,,1
2,8/24/2019 12:00,36,36,36,,36,36,36,,1,36,36,36,,1,36,36,36,,1
2,8/24/2019 13:00,30,30,30,,30,30,30,,1,30,30,30,,1,30,30,30,,1
2,8/24/2019 14:00,64,64,64,,64,64,64,,1,64,64,64,,1,64,64,64,,1
2,8/24/2019 15:00,42,42,42,,42,42,42,,1,42,42,42,,1,42,42,42,,1
2,8/24/2019 16:00,59,59,59,,59,59,59,,1,59,59,59,,1,59,59,59,,1
2,8/24/2019 17:00,45,45,45,,45,45,45,,1,45,45,45,,1,45,45,45,,1
2,8/24/2019 18:00,41,41,41,,41,41,41,,1,41,41,41,,1,41,41,41,,1
2,8/24/2019 19:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/24/2019 20:00,17,17,17,,17,17,17,,1,17,17,17,,1,17,17,17,,1
2,8/24/2019 21:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,8/24/2019 22:00,18,18,18,,18,18,18,,1,18,18,18,,1,18,18,18,,1
2,8/24/2019 23:00,13,13,13,,13,13,13,,1,13,13,13,,1,13,13,13,,1
2,8/25/2019 0:00,16,16,16,,16,16,16,,1,16,16,16,,1,16,16,16,,1
2,8/25/2019 1:00,11,11,11,,11,11,11,,1,11,11,11,,1,11,11,11,,1
2,8/25/2019 2:00,10,10,10,,10,10,10,,1,10,10,10,,1,10,10,10,,1
2,8/25/2019 3:00,5,5,5,,5,5,5,,1,5,5,5,,1,5,5,5,,1
2,8/25/2019 4:00,6,6,6,,6,6,6,,1,6,6,6,,1,6,6,6,,1
2,8/25/2019 5:00,0,0,0,,0,0,0,,1,0,0,0,,1,0,0,0,,1
2,8/25/2019 6:00,3,3,3,,3,3,3,,1,3,3,3,,1,3,3,3,,1
2,8/25/2019 7:00,2,2,2,,2,2,2,,1,2,2,2,,1,2,2,2,,1
