site_id,site_location,site_lat,site_lon,site_district,direction_in,direction_out,route_id,route_short_name,route_long_name,route_type,route_type_name,route_url,nearest_stop_id,nearest_stop_name,nearest_stop_lat,nearest_stop_lon,distance_km
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,32200,R20,Zaventem Brussels Airport - Vilvoorde - Jette UZ,3,Bus,https://www.delijn.be/nl/lijnen/3220/?richtingCode=0,303590,Machelen Heirbaan,50.91817,4.44833,0.589
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,32251,25,(Nederokkerzeel) -Kortenberg - Steenokkerzeel - Vilvoorde -,3,Bus,https://www.delijn.be/nl/lijnen/3225/?richtingCode=1,303590,Machelen Heirbaan,50.91817,4.44833,0.589
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,32210,21,Zaventem Brussels Airport -Vilvoorde - Grimbergen - Merchtem,3,Bus,https://www.delijn.be/nl/lijnen/3221/?richtingCode=0,303590,Machelen Heirbaan,50.91817,4.44833,0.589
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,32211,21,Merchtem - Grimbergen - Vilvoorde -Zaventem Brussels Airport,3,Bus,https://www.delijn.be/nl/lijnen/3221/?richtingCode=1,303589,Machelen Heirbaan,50.918,4.44801,0.603
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,32250,25,Vilvoorde - Steenokkerzeel - Kortenberg - (Nederokkerzeel),3,Bus,https://www.delijn.be/nl/lijnen/3225/?richtingCode=0,303589,Machelen Heirbaan,50.918,4.44801,0.603
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,32201,R20,Jette UZ - Vilvoorde - Zaventem Brussels Airport,3,Bus,https://www.delijn.be/nl/lijnen/3220/?richtingCode=1,303589,Machelen Heirbaan,50.918,4.44801,0.603
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,35380,538,Vilvoorde - Diegem Lo - Zaventem Atheneum,3,Bus,https://www.delijn.be/nl/lijnen/3538/?richtingCode=0,306392,Machelen Kwekerijstraat,50.91709,4.4475,0.613
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,35381,538,Zaventem Atheneum - Diegem Lo - Vilvoorde,3,Bus,https://www.delijn.be/nl/lijnen/3538/?richtingCode=1,306393,Machelen Kwekerijstraat,50.91748,4.44713,0.647
1,Machelen,50.91618331151478,4.456121776137429,Machelen,Machelen Cyclists rich. Brucargo,Machelen Cyclists richting Machelen,32271,R27,Keerbergen - Haacht - Brussel Noord,3,Bus,https://www.delijn.be/nl/lijnen/3227/?richtingCode=1,310538,Machelen Cargo 758,50.90872,4.4554,0.831
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16400,64,Loenhout - Wuustwezel - Brasschaat - Antwerpen,3,Bus,https://www.delijn.be/nl/lijnen/1640/?richtingCode=0,105727,Brasschaat Voshollei,51.27566,4.47237,0.076
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16420,642,Maria ter Heide - Antwerpen via Miksebaan,3,Bus,https://www.delijn.be/nl/lijnen/1642/?richtingCode=0,105727,Brasschaat Voshollei,51.27566,4.47237,0.076
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16421,642,Antwerpen - Maria ter Heide via Miksebaan,3,Bus,https://www.delijn.be/nl/lijnen/1642/?richtingCode=1,105728,Brasschaat Voshollei,51.27634,4.47357,0.188
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16401,64,Antwerpen - Brasschaat - Wuustwezel - Loenhout,3,Bus,https://www.delijn.be/nl/lijnen/1640/?richtingCode=1,105728,Brasschaat Voshollei,51.27634,4.47357,0.188
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16451,645,scholen Brasschaat - Wuustwezel - Loenhout,3,Bus,https://www.delijn.be/nl/lijnen/1645/?richtingCode=1,105728,Brasschaat Voshollei,51.27634,4.47357,0.188
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16701,67,(Merksem) - Kapellen - Essen,3,Bus,https://www.delijn.be/nl/lijnen/1670/?richtingCode=1,108780,Brasschaat Sint-Michielscollege,51.27207,4.45849,0.979
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16501,65,Merksem Zwaantjeslei - Kapellen,3,Bus,https://www.delijn.be/nl/lijnen/1650/?richtingCode=1,108780,Brasschaat Sint-Michielscollege,51.27207,4.45849,0.979
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16591,659,Ekeren-Donk - Hoogstraten,3,Bus,https://www.delijn.be/nl/lijnen/1659/?richtingCode=1,108780,Brasschaat Sint-Michielscollege,51.27207,4.45849,0.979
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16700,67,Essen - Kapellen - (Merksem),3,Bus,https://www.delijn.be/nl/lijnen/1670/?richtingCode=0,108775,Ekeren Sint-Michielscollege,51.27215,4.45813,0.999
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16590,659,Hoogstraten - Ekeren-Donk,3,Bus,https://www.delijn.be/nl/lijnen/1659/?richtingCode=0,108775,Ekeren Sint-Michielscollege,51.27215,4.45813,0.999
2,Brasschaat 2,51.27512,4.47169,Brasschaat,Brasschaat 2 Fietsers rich Merksem,Brasschaat 2 Fietsers rich Brasschaat,16500,65,Kapellen - Merksem Zwaantjeslei,3,Bus,https://www.delijn.be/nl/lijnen/1650/?richtingCode=0,108775,Ekeren Sint-Michielscollege,51.27215,4.45813,0.999
3,Brasschaat 1,51.27503,4.47222,Brasschaat,Brasschaat 1 Fietsers rich Merksem,Brasschaat 1 Fietsers rich Brasschaat,16400,64,Loenhout - Wuustwezel - Brasschaat - Antwerpen,3,Bus,https://www.delijn.be/nl/lijnen/1640/?richtingCode=0,105727,Brasschaat Voshollei,51.27566,4.47237,0.071
3,Brasschaat 1,51.27503,4.47222,Brasschaat,Brasschaat 1 Fietsers rich Merksem,Brasschaat 1 Fietsers rich Brasschaat,16420,642,Maria ter Heide - Antwerpen via Miksebaan,3,Bus,https://www.delijn.be/nl/lijnen/1642/?richtingCode=0,105727,Brasschaat Voshollei,51.27566,4.47237,0.071
3,Brasschaat 1,51.27503,4.47222,Brasschaat,Brasschaat 1 Fietsers rich Merksem,Brasschaat 1 Fietsers rich Brasschaat,16421,642,Antwerpen - Maria ter Heide via Miksebaan,3,Bus,https://www.delijn.be/nl/lijnen/1642/?richtingCode=1,105728,Brasschaat Voshollei,51.27634,4.47357,0.173
3,Brasschaat 1,51.27503,4.47222,Brasschaat,Brasschaat 1 Fietsers rich Merksem,Brasschaat 1 Fietsers rich Brasschaat,16401,64,Antwerpen - Brasschaat - Wuustwezel - Loenhout,3,Bus,https://www.delijn.be/nl/lijnen/1640/?richtingCode=1,105728,Brasschaat Voshollei,51.27634,4.47357,0.173
3,Brasschaat 1,51.27503,4.47222,Brasschaat,Brasschaat 1 Fietsers rich Merksem,Brasschaat 1 Fietsers rich Brasschaat,16451,645,scholen Brasschaat - Wuustwezel - Loenhout,3,Bus,https://www.delijn.be/nl/lijnen/1645/?richtingCode=1,105728,Brasschaat Voshollei,51.27634,4.47357,0.173
4,Balen 1,51.16023,5.19011,Balen,Balen 1 Fietsers rich Leopoldsburg,Balen 1 Fietsers rich Balen,11721,172,Leopoldsburg - Heppen - Balen - Gompel - Mol,3,Bus,https://www.delijn.be/nl/lijnen/1172/?richtingCode=1,400354,Schoor Kapel,51.16154,5.18742,0.238
4,Balen 1,51.16023,5.19011,Balen,Balen 1 Fietsers rich Leopoldsburg,Balen 1 Fietsers rich Balen,11720,172,Mol - Gompel - Balen - Heppen - Leopoldsburg,3,Bus,https://www.delijn.be/nl/lijnen/1172/?richtingCode=0,400355,Schoor Kapel,51.16167,5.18709,0.265
5,Balen 2,51.16018,5.19003,Balen,Balen 2 Fietsers rich Balen,Balen 2 Fietsers rich Leopoldsburg,11721,172,Leopoldsburg - Heppen - Balen - Gompel - Mol,3,Bus,https://www.delijn.be/nl/lijnen/1172/?richtingCode=1,400354,Schoor Kapel,51.16154,5.18742,0.237
5,Balen 2,51.16018,5.19003,Balen,Balen 2 Fietsers rich Balen,Balen 2 Fietsers rich Leopoldsburg,11720,172,Mol - Gompel - Balen - Heppen - Leopoldsburg,3,Bus,https://www.delijn.be/nl/lijnen/1172/?richtingCode=0,400355,Schoor Kapel,51.16167,5.18709,0.264
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25510,551,Evergem - Sleidinge - Ertvelde - Zelzate,3,Bus,https://www.delijn.be/nl/lijnen/2551/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.216
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25620,562,Gent Sint-Pieters - Evergem - Sleidinge-Waarschoot-Eeklo,3,Bus,https://www.delijn.be/nl/lijnen/2562/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.216
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25660,56,Gent Zuid - Evergem - Sleidinge - Kaprijke - Eeklo,3,Bus,https://www.delijn.be/nl/lijnen/2566/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.216
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25640,564,Gent Zuid - Evergem - Ertvelde - Oosteeklo - Bassevelde,3,Bus,https://www.delijn.be/nl/lijnen/2564/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.216
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25650,565,Gent Zuid - Evergem - Doornzele,3,Bus,https://www.delijn.be/nl/lijnen/2565/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.216
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25630,563,Gent Zuid - Evergem - Ertvelde - Assenede - Boekhoute,3,Bus,https://www.delijn.be/nl/lijnen/2563/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.216
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,26811,681,Evergem - Belzele - Vinderhoute - Gent Rabot,3,Bus,https://www.delijn.be/nl/lijnen/2681/?richtingCode=1,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.216
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25661,56,Eeklo - Kaprijke - Sleidinge - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2566/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.219
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25621,562,Eeklo-Waarschoot-Sleidinge - Evergem - Gent Sint-Pieters,3,Bus,https://www.delijn.be/nl/lijnen/2562/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.219
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25511,551,Zelzate - Ertvelde - Sleidinge - Evergem,3,Bus,https://www.delijn.be/nl/lijnen/2551/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.219
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25631,563,Boekhoute - Assenede - Ertvelde - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2563/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.219
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25641,564,Bassevelde - Oosteeklo - Ertvelde - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2564/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.219
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25651,565,Doornzele - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2565/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.219
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,26810,681,Gent Rabot - Vinderhoute - Belzele - Evergem,3,Bus,https://www.delijn.be/nl/lijnen/2681/?richtingCode=0,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.219
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25491,54,Doornzele - Evergem - Belzele,3,Bus,https://www.delijn.be/nl/lijnen/2549/?richtingCode=1,203018,Evergem Kerkhof,51.11153,3.70222,0.293
6,Evergem 2,51.10894,3.70298,Evergem,Evergem 2 Fietsers rich Wondelgem,Evergem 2 Fietsers rich Hulleken,25490,54,Belzele - Evergem - Doornzele,3,Bus,https://www.delijn.be/nl/lijnen/2549/?richtingCode=0,203655,Evergem Kerkhof,51.1117,3.70322,0.307
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25510,551,Evergem - Sleidinge - Ertvelde - Zelzate,3,Bus,https://www.delijn.be/nl/lijnen/2551/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.203
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25620,562,Gent Sint-Pieters - Evergem - Sleidinge-Waarschoot-Eeklo,3,Bus,https://www.delijn.be/nl/lijnen/2562/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.203
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25660,56,Gent Zuid - Evergem - Sleidinge - Kaprijke - Eeklo,3,Bus,https://www.delijn.be/nl/lijnen/2566/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.203
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25640,564,Gent Zuid - Evergem - Ertvelde - Oosteeklo - Bassevelde,3,Bus,https://www.delijn.be/nl/lijnen/2564/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.203
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25650,565,Gent Zuid - Evergem - Doornzele,3,Bus,https://www.delijn.be/nl/lijnen/2565/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.203
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25630,563,Gent Zuid - Evergem - Ertvelde - Assenede - Boekhoute,3,Bus,https://www.delijn.be/nl/lijnen/2563/?richtingCode=0,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.203
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,26811,681,Evergem - Belzele - Vinderhoute - Gent Rabot,3,Bus,https://www.delijn.be/nl/lijnen/2681/?richtingCode=1,211857,Evergem Spoorwegstraat,51.10772,3.70538,0.203
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25661,56,Eeklo - Kaprijke - Sleidinge - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2566/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.206
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25621,562,Eeklo-Waarschoot-Sleidinge - Evergem - Gent Sint-Pieters,3,Bus,https://www.delijn.be/nl/lijnen/2562/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.206
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25511,551,Zelzate - Ertvelde - Sleidinge - Evergem,3,Bus,https://www.delijn.be/nl/lijnen/2551/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.206
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25631,563,Boekhoute - Assenede - Ertvelde - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2563/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.206
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25641,564,Bassevelde - Oosteeklo - Ertvelde - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2564/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.206
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25651,565,Doornzele - Evergem - Gent Zuid,3,Bus,https://www.delijn.be/nl/lijnen/2565/?richtingCode=1,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.206
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,26810,681,Gent Rabot - Vinderhoute - Belzele - Evergem,3,Bus,https://www.delijn.be/nl/lijnen/2681/?richtingCode=0,210857,Evergem Spoorwegstraat,51.10762,3.7053,0.206
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25491,54,Doornzele - Evergem - Belzele,3,Bus,https://www.delijn.be/nl/lijnen/2549/?richtingCode=1,203018,Evergem Kerkhof,51.11153,3.70222,0.3
7,Evergem 1,51.1089,3.70317,Evergem,Evergem_1 [Bike IN] / Evergem 1 Fietsers rich Wondelgem,Evergem_1 [Bike OUT] / Evergem 1 Fietsers rich Hulleken,25490,54,Belzele - Evergem - Doornzele,3,Bus,https://www.delijn.be/nl/lijnen/2549/?richtingCode=0,203655,Evergem Kerkhof,51.1117,3.70322,0.311
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15340,534,Heist - Putte - Keerbergen scholen,3,Bus,https://www.delijn.be/nl/lijnen/1534/?richtingCode=0,108118,Beerzel Kroonstraat,51.06719,4.68559,0.19
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15190,519,Heist-op-den-Berg - Beerzel - Putte - Waver scholen,3,Bus,https://www.delijn.be/nl/lijnen/1519/?richtingCode=0,108118,Beerzel Kroonstraat,51.06719,4.68559,0.19
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15111,51b,Herentals - Heist-op-den-Berg - Mechelen,3,Bus,https://www.delijn.be/nl/lijnen/1511/?richtingCode=1,108118,Beerzel Kroonstraat,51.06719,4.68559,0.19
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15101,51a,Geel - Westerlo - Hulshout - Heist-op-den-Berg - Mechelen,3,Bus,https://www.delijn.be/nl/lijnen/1510/?richtingCode=1,108118,Beerzel Kroonstraat,51.06719,4.68559,0.19
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15191,519,Waver scholen - Putte - Beerzel - Heist-op-den-Berg,3,Bus,https://www.delijn.be/nl/lijnen/1519/?richtingCode=1,108107,Beerzel Kroonstraat,51.06639,4.68523,0.248
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15341,534,Keerbergen scholen - Putte - Heist,3,Bus,https://www.delijn.be/nl/lijnen/1534/?richtingCode=1,108107,Beerzel Kroonstraat,51.06639,4.68523,0.248
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15110,51b,Mechelen - Heist-op-den-Berg - Herentals,3,Bus,https://www.delijn.be/nl/lijnen/1511/?richtingCode=0,108117,Beerzel Kroonstraat,51.06682,4.68444,0.278
8,Heist op den Berg 1,51.06759,4.68823,Heist-op-den-Berg,Heist op den Berg Fietsers rich Mechelen,Heist op den Berg Fietsers rich Heist op den Berg,15100,51a,Mechelen - Heist-op-den-Berg - Hulshout - Westerlo - Geel,3,Bus,https://www.delijn.be/nl/lijnen/1510/?richtingCode=0,108117,Beerzel Kroonstraat,51.06682,4.68444,0.278
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15340,534,Heist - Putte - Keerbergen scholen,3,Bus,https://www.delijn.be/nl/lijnen/1534/?richtingCode=0,108121,Heist-op-den-Berg Kruispunt,51.06893,4.69412,0.079
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15190,519,Heist-op-den-Berg - Beerzel - Putte - Waver scholen,3,Bus,https://www.delijn.be/nl/lijnen/1519/?richtingCode=0,108121,Heist-op-den-Berg Kruispunt,51.06893,4.69412,0.079
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15111,51b,Herentals - Heist-op-den-Berg - Mechelen,3,Bus,https://www.delijn.be/nl/lijnen/1511/?richtingCode=1,108121,Heist-op-den-Berg Kruispunt,51.06893,4.69412,0.079
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15101,51a,Geel - Westerlo - Hulshout - Heist-op-den-Berg - Mechelen,3,Bus,https://www.delijn.be/nl/lijnen/1510/?richtingCode=1,108121,Heist-op-den-Berg Kruispunt,51.06893,4.69412,0.079
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15191,519,Waver scholen - Putte - Beerzel - Heist-op-den-Berg,3,Bus,https://www.delijn.be/nl/lijnen/1519/?richtingCode=1,108119,Heist-op-den-Berg Kruispunt,51.06879,4.69407,0.086
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15341,534,Keerbergen scholen - Putte - Heist,3,Bus,https://www.delijn.be/nl/lijnen/1534/?richtingCode=1,108119,Heist-op-den-Berg Kruispunt,51.06879,4.69407,0.086
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15110,51b,Mechelen - Heist-op-den-Berg - Herentals,3,Bus,https://www.delijn.be/nl/lijnen/1511/?richtingCode=0,108119,Heist-op-den-Berg Kruispunt,51.06879,4.69407,0.086
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,15100,51a,Mechelen - Heist-op-den-Berg - Hulshout - Westerlo - Geel,3,Bus,https://www.delijn.be/nl/lijnen/1510/?richtingCode=0,108119,Heist-op-den-Berg Kruispunt,51.06879,4.69407,0.086
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,17500,75,Heist-op-den-Berg - Schriek - Tremelo,3,Bus,https://www.delijn.be/nl/lijnen/1750/?richtingCode=0,108122,Heist-op-den-Berg Kapel,51.07187,4.70271,0.609
9,Heist op den Berg 2,51.06904,4.69524,Heist-op-den-Berg,Heist op den Berg 2 Fietsers rich Mechelen,Heist op den Berg 2 Fietsers rich Heist op den Berg,11601,160,Heist-op-den-Berg - Pijpelheide - Begijnendijk - Aarschot,3,Bus,https://www.delijn.be/nl/lijnen/1160/?richtingCode=1,108122,Heist-op-den-Berg Kapel,51.07187,4.70271,0.609
