site_id,site_name,longitude,latitude,municipality,district_code,road_code,operator,interval_min,install_date,segment_id,road_name,morphology_en,road_category_code,road_category_en,access_en,geometry_method_en,manager_code,manager_label,length_m,dist_to_segment_m,bike_lane_width_m,has_cycleway,bike_lane_source,poi_shop_250m,poi_shop_500m,poi_shop_1000m,poi_education_250m,poi_education_500m,poi_education_1000m,poi_hotel_250m,poi_hotel_500m,poi_hotel_1000m,poi_hospital_250m,poi_hospital_500m,poi_hospital_1000m,sensor_age_days,install_year,bike_width_imputed
"[3990531, 891578003, 891578004, 891578005, 891578006, 891578007, 891578008, 891578009, 891578011, 891578012]",Van 't Sestichstraat,4.702586549130943,50.87228838673521,Leuven,AWV214,"[3990531, 891578003, 891578004, 891578005, 891578006, 891578007, 891578008, 891578009, 891578011, 891578012]",Unknown,60,,"[3990531, 891578003, 891578004, 891578005, 891578006, 891578007, 891578008, 891578009, 891578011, 891578012]",Van 't Sestichstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,111.05,0.0,5.0,True,osm_bike_network,8,29,410,13,113,196,0,2,15,4,6,23,0,2026,False
608715598,Naamsestraat,4.6995677054114315,50.87187199213556,Leuven,AWV214,608715598,Unknown,60,,608715598,Naamsestraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,101.86,0.0,5.0,True,osm_bike_network,12,39,335,67,118,199,0,2,15,3,6,24,0,2026,False
"[1267918407, 3351207]",Emile Van Arenberghstraat,4.701259410999058,50.87051281186304,Leuven,AWV214,"[1267918407, 3351207]",Unknown,60,,"[1267918407, 3351207]",Emile Van Arenberghstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,103.61,0.0,5.0,True,osm_bike_network,15,42,182,2,107,192,0,2,10,4,6,22,0,2026,False
"[662329841, 662329843, 662329846]",Albert Giraudstraat,4.700515327561369,50.87043448062269,Leuven,AWV214,"[662329841, 662329843, 662329846]",Unknown,60,,"[662329841, 662329843, 662329846]",Albert Giraudstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,104.1,0.0,7.0,True,osm_bike_network,17,44,172,14,107,192,0,2,9,2,6,22,0,2026,False
3351209,Maria Van Belstraat,4.7004059,50.86987765,Leuven,AWV214,3351209,Unknown,60,,3351209,Maria Van Belstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,24.55,0.0,5.0,True,osm_bike_network,21,47,153,7,99,185,0,2,10,1,7,22,0,2026,False
"[662329835, 3351206]",Eugène Gilbertstraat,4.699983829290523,50.86998753338084,Leuven,AWV214,"[662329835, 3351206]",Unknown,60,,"[662329835, 3351206]",Eugène Gilbertstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,48.38,0.0,5.0,True,osm_bike_network,25,45,153,14,101,184,0,2,10,2,6,22,0,2026,False
8127925,Erasme Ruelenspark,4.69988045,50.866168,Leuven,AWV214,8127925,Unknown,60,,8127925,Erasme Ruelenspark,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,4.28,0.0,3.3,True,osm_bike_network,13,46,86,0,0,130,0,0,4,0,6,21,0,2026,False
301552207,Erasme Ruelenspark,4.700573092576973,50.86636842222698,Leuven,AWV214,301552207,Unknown,60,,301552207,Erasme Ruelenspark,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,103.89,0.0,5.0,True,osm_bike_network,8,44,85,0,0,135,0,1,4,0,5,22,0,2026,False
301992140,Stanislas De Rijcklaan,4.699963300000001,50.86592145,Leuven,AWV214,301992140,Unknown,60,,301992140,Stanislas De Rijcklaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,15.32,0.0,5.0,True,osm_bike_network,8,46,87,0,0,128,0,0,4,0,6,21,0,2026,False
19569387,Jozef Eerdekensstraat,4.70013925314897,50.86582288390176,Leuven,AWV214,19569387,Unknown,60,,19569387,Jozef Eerdekensstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,26.91,0.0,5.0,True,osm_bike_network,8,46,87,0,0,128,0,0,4,0,6,21,0,2026,False
"[3358660, 301992140]",Stanislas De Rijcklaan,4.70097200058532,50.865950942615456,Leuven,AWV214,"[3358660, 301992140]",Unknown,60,,"[3358660, 301992140]",Stanislas De Rijcklaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,128.37,0.0,5.0,True,osm_bike_network,2,43,87,0,0,130,0,0,4,1,5,21,0,2026,False
301909100,Broekstraat,4.7012052,50.8666137,Leuven,AWV214,301909100,Unknown,60,,301909100,Broekstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,7.53,0.0,5.0,True,osm_bike_network,2,46,85,0,1,139,0,1,4,1,5,20,0,2026,False
"[95571485, 95571479]",Broekstraat,4.700666618000366,50.867250081210955,Leuven,AWV214,"[95571485, 95571479]",Unknown,60,,"[95571485, 95571479]",Broekstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,154.02,0.0,5.0,True,osm_bike_network,14,48,89,0,14,146,0,1,5,0,5,20,0,2026,False
"[301636906, 263541943]",Paul van Ostaijenlaan,4.702805172329405,50.86669952791451,Leuven,AWV214,"[301636906, 263541943]",Unknown,60,,"[301636906, 263541943]",Paul van Ostaijenlaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,230.88,0.0,5.0,True,osm_bike_network,2,38,85,0,2,137,0,1,5,1,4,20,0,2026,False
"[301992140, 3358660]",Stanislas De Rijcklaan,4.700972000585322,50.86595094261548,Leuven,AWV214,"[301992140, 3358660]",Unknown,60,,"[301992140, 3358660]",Stanislas De Rijcklaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,128.37,0.0,5.0,True,osm_bike_network,2,43,87,0,0,130,0,0,4,1,5,21,0,2026,False
"[301992138, 301909099]",Broekstraat,4.702981487814445,50.865738259463306,Leuven,AWV214,"[301992138, 301909099]",Unknown,60,,"[301992138, 301909099]",Broekstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,167.69,0.0,5.0,True,osm_bike_network,0,29,88,0,2,121,0,2,4,1,3,20,0,2026,False
659297692,Brusselsestraat,4.690152648841314,50.88140511064215,Leuven,AWV214,659297692,Unknown,60,,659297692,Brusselsestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,21.35,0.0,5.0,True,osm_bike_network,18,48,267,4,18,60,1,6,12,3,8,22,0,2026,False
843033243,Riddersstraat,4.69067893574471,50.88165066594551,Leuven,AWV214,843033243,Unknown,60,,843033243,Riddersstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,100.24,0.0,5.0,True,osm_bike_network,17,51,281,3,17,62,1,6,13,4,9,23,0,2026,False
1085070187,Unknown,4.690148885341806,50.88134097754423,Leuven,AWV214,1085070187,Unknown,60,,1085070187,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,16.77,0.0,1.0,True,osm_bike_network,18,48,268,4,18,61,1,6,12,3,8,22,0,2026,False
1085069641,Brusselsestraat,4.690262199236634,50.881305380908564,Leuven,AWV214,1085069641,Unknown,60,,1085069641,Brusselsestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,6.05,0.0,5.0,True,osm_bike_network,18,48,275,4,19,62,1,6,12,3,8,23,0,2026,False
61557498,Sint-Jacobsplein,4.690820899999999,50.88009835,Leuven,AWV214,61557498,Unknown,60,,61557498,Sint-Jacobsplein,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,67.43,0.0,5.0,True,osm_bike_network,20,53,300,2,19,124,1,7,15,3,8,23,0,2026,False
3752560,Hertstraat,4.689816533090723,50.88026009217336,Leuven,AWV214,3752560,Unknown,60,,3752560,Hertstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,78.49,0.0,5.0,True,osm_bike_network,12,46,269,1,21,93,1,4,12,2,6,23,0,2026,False
"[578662071, 521211966, 3358671]",Sint-Jacobsplein,4.690792131135546,50.87930621171648,Leuven,AWV214,"[578662071, 521211966, 3358671]",Unknown,60,,"[578662071, 521211966, 3358671]",Sint-Jacobsplein,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,109.68,0.0,6.0,True,osm_bike_network,14,49,296,6,20,156,1,5,15,2,7,23,0,2026,False
86126167,Unknown,4.690198001969588,50.8794863436623,Leuven,AWV214,86126167,Unknown,60,,86126167,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,24.65,0.0,1.5,True,osm_bike_network,12,45,284,7,18,142,1,4,13,2,6,23,0,2026,False
123929615,Sint-Hubertusstraat,4.689592786674132,50.87950818760997,Leuven,AWV214,123929615,Unknown,60,,123929615,Sint-Hubertusstraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,64.84,0.0,5.0,True,osm_bike_network,7,42,261,5,18,130,0,3,12,2,5,23,0,2026,False
3358673,Biezenstraat,4.691855510111751,50.87912536378685,Leuven,AWV214,3358673,Unknown,60,,3358673,Biezenstraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,45.41,0.0,5.0,True,osm_bike_network,20,67,339,7,25,174,1,7,17,2,7,24,0,2026,False
86126172,Unknown,4.691468539295324,50.87927153636097,Leuven,AWV214,86126172,Unknown,60,,86126172,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,23.25,0.0,1.5,True,osm_bike_network,19,55,321,6,23,164,1,7,17,2,8,23,0,2026,False
"[3358671, 521211966, 578662071]",Sint-Jacobsplein,4.690792131135546,50.87930621171648,Leuven,AWV214,"[3358671, 521211966, 578662071]",Unknown,60,,"[3358671, 521211966, 578662071]",Sint-Jacobsplein,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,109.68,0.0,6.0,True,osm_bike_network,14,49,296,6,20,156,1,5,15,2,7,23,0,2026,False
86126157,Wagenweg,4.692059675172875,50.88017655377297,Leuven,AWV214,86126157,Unknown,60,,86126157,Wagenweg,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,60.9,0.0,5.0,True,osm_bike_network,26,66,346,3,20,149,2,7,16,3,9,23,0,2026,False
86126166,Unknown,4.691739865048178,50.87987792819292,Leuven,AWV214,86126166,Unknown,60,,86126166,Unknown,service_road,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,22.52,0.0,4.0,True,osm_bike_network,25,62,331,6,21,155,1,7,16,3,9,23,0,2026,False
1089567295,Monseigneur Van Waeyenberghlaan,4.6890742,50.87956165,Leuven,AWV214,1089567295,Unknown,60,,1089567295,Monseigneur Van Waeyenberghlaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,9.67,0.0,5.0,True,osm_bike_network,7,40,231,3,18,112,0,2,12,1,4,21,0,2026,False
3358675,Goudsbloemstraat,4.689174003153782,50.879724499406564,Leuven,AWV214,3358675,Unknown,60,,3358675,Goudsbloemstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,37.39,0.0,5.0,True,osm_bike_network,7,40,236,3,19,102,0,3,12,2,4,22,0,2026,False
123929657,Tervuursestraat,4.689052860441577,50.87925852617524,Leuven,AWV214,123929657,Unknown,60,,123929657,Tervuursestraat,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,66.03,0.0,5.0,True,osm_bike_network,5,39,231,5,19,126,0,2,12,1,5,20,0,2026,False
8127969,Kapucijnenvoer,4.690666507210973,50.87620975727667,Leuven,AWV214,8127969,Unknown,60,,8127969,Kapucijnenvoer,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,96.1,0.0,5.0,True,osm_bike_network,9,23,281,5,20,174,0,0,14,2,2,23,0,2026,False
8127971,Janseniusstraat,4.691918960893885,50.87558064925498,Leuven,AWV214,8127971,Unknown,60,,8127971,Janseniusstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,183.04,0.0,5.0,True,osm_bike_network,11,27,314,5,56,176,0,1,15,2,2,24,0,2026,False
455505594,Bankstraat,4.689716001562842,50.87589233696717,Leuven,AWV214,455505594,Unknown,60,,455505594,Bankstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,135.54,0.0,5.0,True,osm_bike_network,9,26,235,2,19,166,0,0,13,2,2,21,0,2026,False
461159369,Kapucijnenvoer,4.6909126108208445,50.87529949997017,Leuven,AWV214,461159369,Unknown,60,,461159369,Kapucijnenvoer,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,112.25,0.0,5.0,True,osm_bike_network,11,26,267,2,40,172,0,1,14,2,2,22,0,2026,False
124042384,Langestaart,4.6720619,50.858670599999996,Leuven,AWV214,124042384,Unknown,60,,124042384,Langestaart,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,81.7,0.0,1.5,True,osm_bike_network,0,0,4,0,3,5,0,0,2,0,0,1,0,2026,False
"[85273354, 85273347]",Langestaart,4.670939105620011,50.85870140328321,Leuven,AWV214,"[85273354, 85273347]",Unknown,60,,"[85273354, 85273347]",Langestaart,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,96.15,0.0,1.5,True,osm_bike_network,0,0,4,0,2,5,0,0,2,0,0,2,0,2026,False
146512791,Langestaart,4.671273306719646,50.85820341430556,Leuven,AWV214,146512791,Unknown,60,,146512791,Langestaart,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,86.15,0.0,1.5,True,osm_bike_network,0,0,4,0,2,4,0,0,2,0,0,1,0,2026,False
"[145690826, 146512794]",Unknown,4.676127880125396,50.859696780407134,Leuven,AWV214,"[145690826, 146512794]",Unknown,60,,"[145690826, 146512794]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,14.72,0.0,1.0,True,osm_bike_network,0,1,4,1,2,7,0,0,3,0,0,0,0,2026,False
79299308,Geldenaaksebaan,4.7112234,50.864855649999996,Leuven,AWV214,79299308,Unknown,60,,79299308,Geldenaaksebaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,32.67,0.0,5.0,True,osm_bike_network,2,8,37,2,5,8,0,1,4,0,2,9,0,2026,False
"[88965272, 79299307]",Geldenaaksebaan,4.71065093127959,50.86638841351562,Leuven,AWV214,"[88965272, 79299307]",Unknown,60,,"[88965272, 79299307]",Geldenaaksebaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,308.45,0.0,5.0,True,osm_bike_network,2,10,84,0,5,23,0,2,5,0,5,14,0,2026,False
301615045,Broekstraat,4.71009795910844,50.864954084056656,Leuven,AWV214,301615045,Unknown,60,,301615045,Broekstraat,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,155.78,0.0,5.0,True,osm_bike_network,4,8,60,2,5,10,0,1,4,0,4,12,0,2026,False
120086001,Erasme Ruelensvest,4.7001989,50.86802539999999,Leuven,AWV214,120086001,Unknown,60,,120086001,Erasme Ruelensvest,divided_road_non_motorway,OW,minor_road,public_road,surveyed,24062,Stad Leuven,29.12,0.0,6.0,True,osm_bike_network,22,48,95,0,36,156,0,2,6,1,5,20,0,2026,False
1162104424,Unknown,4.6999946999999995,50.8680973,Leuven,AWV214,1162104424,Unknown,60,,1162104424,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,5.55,0.0,1.5,True,osm_bike_network,22,48,96,0,43,156,0,2,6,1,5,21,0,2026,False
3373100,Paul van Ostaijenlaan,4.707877437357011,50.86728699537696,Leuven,AWV214,3373100,Unknown,60,,3373100,Paul van Ostaijenlaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,197.83,0.0,5.0,True,osm_bike_network,2,9,103,2,4,107,0,2,6,1,4,16,0,2026,False
"[608715608, 8127896]",Geldenaaksebaan,4.709161756835662,50.86756516978681,Leuven,AWV214,"[608715608, 8127896]",Unknown,60,,"[608715608, 8127896]",Geldenaaksebaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,60.87,0.0,5.0,True,osm_bike_network,3,10,104,3,5,85,0,1,5,1,5,16,0,2026,False
3991775,Geldenaaksevest,4.708200897575243,50.86912490145618,Leuven,AWV214,3991775,Unknown,60,,3991775,Geldenaaksevest,divided_road_non_motorway,OW,minor_road,public_road,surveyed,24062,Stad Leuven,27.87,0.0,6.0,True,osm_bike_network,3,12,122,3,5,158,1,1,7,3,6,18,0,2026,False
199381117,Geldenaaksebaan,4.708036970800725,50.869005233928114,Leuven,AWV214,199381117,Unknown,60,,199381117,Geldenaaksebaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,13.33,0.0,5.0,True,osm_bike_network,3,12,120,3,4,159,1,1,7,3,6,18,0,2026,False
616174264,Unknown,4.708072051113924,50.86901531414539,Leuven,AWV214,616174264,Unknown,60,,616174264,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,12.36,0.0,1.5,True,osm_bike_network,3,12,120,3,4,158,1,1,7,3,6,18,0,2026,False
301636906,Paul van Ostaijenlaan,4.70615605,50.867104749999996,Leuven,AWV214,301636906,Unknown,60,,301636906,Paul van Ostaijenlaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,49.95,0.0,5.0,True,osm_bike_network,1,13,109,2,5,134,1,2,6,2,4,20,0,2026,False
40017749,Zegelaan,4.706478202814092,50.866914221420224,Leuven,AWV214,40017749,Unknown,60,,40017749,Zegelaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,59.3,0.0,5.0,True,osm_bike_network,2,12,107,2,4,127,0,2,6,2,4,18,0,2026,False
95571483,Leo Dartelaan,4.706359195740666,50.867808240745056,Leuven,AWV214,95571483,Unknown,60,,95571483,Leo Dartelaan,single_carriageway,EW,local_access_road,public_road,surveyed,24062,Stad Leuven,139.55,0.0,5.0,True,osm_bike_network,2,13,112,2,4,143,1,1,5,2,4,19,0,2026,False
73579617,Unknown,4.68133715,50.861640699999995,Leuven,AWV214,73579617,Unknown,60,,73579617,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,7.43,0.0,1.5,True,osm_bike_network,2,3,9,1,4,9,0,1,4,0,0,5,0,2026,False
3373676,Kasteelpark Arenberg,4.682088555377808,50.862051479739186,Leuven,AWV214,3373676,Unknown,60,,3373676,Kasteelpark Arenberg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,132.44,0.0,3.0,True,osm_bike_network,2,3,16,2,4,10,0,1,4,0,0,7,0,2026,False
"[72856963, 92419461]",Celestijnenlaan,4.68125202912997,50.8617563222339,Leuven,AWV214,"[72856963, 92419461]",Unknown,60,,"[72856963, 92419461]",Celestijnenlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,27.71,0.0,5.0,True,osm_bike_network,2,3,9,1,4,9,0,1,4,0,0,5,0,2026,False
320989025,Celestijnenlaan,4.681736304011855,50.861388513694386,Leuven,AWV214,320989025,Unknown,60,,320989025,Celestijnenlaan,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,78.85,0.0,5.0,True,osm_bike_network,1,3,13,1,4,9,0,1,4,0,0,6,0,2026,False
85840988,Kasteelpark Arenberg,4.68301415,50.862559649999994,Leuven,AWV214,85840988,Unknown,60,,85840988,Kasteelpark Arenberg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,40.06,0.0,5.0,True,osm_bike_network,1,3,29,2,4,15,1,1,3,0,0,10,0,2026,False
"[3996963, 810761980, 965401517]",Unknown,4.68240675659885,50.86250229435887,Leuven,AWV214,"[3996963, 810761980, 965401517]",Unknown,60,,"[3996963, 810761980, 965401517]",Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,74.99,0.0,2.0,True,osm_bike_network,3,3,19,2,4,14,0,1,3,0,0,9,0,2026,False
3373674,Unknown,4.6872578,50.86253359999999,Leuven,AWV214,3373674,Unknown,60,,3373674,Unknown,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,8.96,0.0,5.0,True,osm_bike_network,0,5,54,2,4,20,1,2,3,0,3,11,0,2026,False
3373668,Unknown,4.687397564653336,50.86249211977461,Leuven,AWV214,3373668,Unknown,60,,3373668,Unknown,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,19.78,0.0,5.0,True,osm_bike_network,0,5,54,2,4,20,1,2,3,0,3,11,0,2026,False
229768922,Kasteelpark Arenberg,4.68732768180925,50.8627873477915,Leuven,AWV214,229768922,Unknown,60,,229768922,Kasteelpark Arenberg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,50.74,0.0,5.0,True,osm_bike_network,0,6,56,2,4,20,1,2,3,0,3,11,0,2026,False
816381758,Unknown,4.687718939928172,50.8628038131229,Leuven,AWV214,816381758,Unknown,60,,816381758,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,90.39,0.0,1.5,True,osm_bike_network,0,7,58,2,4,20,0,2,3,0,3,11,0,2026,False
1237559547,Unknown,4.6871166,50.8630681,Leuven,AWV214,1237559547,Unknown,60,,1237559547,Unknown,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,35.42,0.0,1.5,True,osm_bike_network,0,6,57,2,4,19,0,2,3,0,3,11,0,2026,False
50431589,Kasteelpark Arenberg,4.687706275037017,50.86303846605771,Leuven,AWV214,50431589,Unknown,60,,50431589,Kasteelpark Arenberg,cycleway_footpath,-9,not_applicable,public_road,surveyed,24062,Stad Leuven,50.06,0.0,1.5,True,osm_bike_network,0,7,58,2,4,20,0,2,3,0,3,11,0,2026,False
"[229768920, 77864414]",Kasteelpark Arenberg,4.687293375964041,50.86326364011103,Leuven,AWV214,"[229768920, 77864414]",Unknown,60,,"[229768920, 77864414]",Kasteelpark Arenberg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,54.49,0.0,5.0,True,osm_bike_network,0,6,58,2,4,19,0,2,3,0,3,11,0,2026,False
257483984,Kasteelpark Arenberg,4.688105934922327,50.86343860678549,Leuven,AWV214,257483984,Unknown,60,,257483984,Kasteelpark Arenberg,single_carriageway,IW,local_road,public_road,surveyed,24062,Stad Leuven,142.93,0.0,5.0,True,osm_bike_network,0,7,65,2,4,21,1,2,4,0,4,11,0,2026,False
